#;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
string_WL_flyting_character_insult_desc_59;[From.GetFirstName] turns to the crowd, claiming that they'll soon see what kind of [From.GetManWoman] turns to the dead for friendship.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_60;[From.GetFirstName] claims that my [Root.GetManWoman]hood is no longer for the living, suggesting instead a connection between my lustful nature and necromantic powers.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_61;[From.GetFirstName] speaks to the crowd about my libertine ways, while also hinting at my secret rituals, suggesting I'm putting the "romantic" in "necromantic.";;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_62;[From.GetFirstName] asks if I plan to run away, claiming it's my solution to most problems, and begins to describe several fearful incidents I've had in sparring and comat.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_63;[From.GetFirstName] claims that [From.GetSheHe] barely needs to insult me, as I'll do that on my own, and references a number of self-depricating statements I've made in the past.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_64;[From.GetFirstName] decides to focus on my rashness, claiming that saying the first thing that comes to mind just leads to me stumbling over my own thoughts.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_65;[From.GetFirstName] expresses disdain over my paranoia, suggesting that I'm not worth the effort for anyone plotting against me.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_66;[From.GetFirstName] decides to focus on my kindness, claiming that not everyone's feelings shatter as easily as mine.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_67;[From.GetFirstName] decides to focus on my cruelty, claiming that I enjoy torturing animals but fall short when faced with an opponent who can stand up to me.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_68;[From.GetFirstName] openly mocks my chaste nature, asking if my manhood has shriveled away from disuse.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_69;[From.GetFirstName] begins to focus on my chaste nature and sexual prowess, claiming that my womb is full of dust and cobwebs from disuse.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_70;[From.GetFirstName] draws the crowd's attention to my barely-touched [Root.GetAlchohol], pondering openly whether I'm able to handle such a drink.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_71;[From.GetFirstName] decides to focus on my more charitable aspects, questioning if I plan to give away victory as easily as I give away everything else.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_72;[From.GetFirstName] wonders how long it will take me to respond, claiming I spend hours over-examining each word I plan to say.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_73;[From.GetFirstName] asks if I plan to respond some time this month, claiming the crowd will be bored asleep from my constant waiting.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_74;[From.GetFirstName] addresses the crowd, wondering openly if I even plan to win, claiming that I'd be perfectly content with losing.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_75;[From.GetFirstName] claims that for all my vaunted draconic power, the most dangerous part of my fire breath is the smell.;;;;;;;;;;;;;;
string_WL_flyting_character_insult_desc_76;[From.GetFirstName] decides to insult my charity, asking if I share my [Root.GetWifeHusbandOpp] as easily as everything else, claiming that [Root.GetSheHeOpp] would need others to provide the satisfaction that I don't give.;;;;;;;;;;;;;;
warrior_lodge_kemetic_gift_of_shemu;Gift of Shemu;;;;;;;;;;;;;;
warrior_lodge_kemetic_gift_of_shemu_desc;Take advantage of seasonal floods and improved harvests to make sure your troops are well supplied.;;;;;;;;;;;;;;
tooltip_gain_kemetic_supply;All provinces bordering major rivers gain increased supply. You and you commanders gain increased supply limits.;;;;;;;;;;;;;;
tooltip_druidic_battle_trance_cooldown;Has NOT recently enhanced their mobility;;;;;;;;;;;;;;
tooltip_druidic_mobility;Augment you mobility for a limited amount of time;;;;;;;;;;;;;;
druidic_mobility;Enhanced Mobility;;;;;;;;;;;;;;
draconic_leader;Flame Warrior;;;;;;;;;;;;;;
draconic_leader_desc;This character is used to leading powerful dragons into combat;;;;;;;;;;;;;;
kemetic_leader;Desert Sword;;;;;;;;;;;;;;
kemetic_leader_desc;This character is used to fighting in flood plains of great rivers;;;;;;;;;;;;;;
druidic_leader;Wood Walker;;;;;;;;;;;;;;
druidic_leader_desc;This character is used to fighting in light woodlands;;;;;;;;;;;;;;
jotnar_leader;Rimebreaker;;;;;;;;;;;;;;
jotnar_leader_desc;This character is used to leading fierce giants and berserkers in the mountains;;;;;;;;;;;;;;
tt_no_other_special_troop;No other building produces special troops;;;;;;;;;;;;;;
ca_vampire_citadel_1;Citadel;;;;;;;;;;;;;x;
ca_vampire_citadel_1_desc;The citadel is the highest and strongest part of the castle system, a worthy place for the vampire aristocracy to live in.;;;;;;;;;;;;;x;
ca_vampire_citadel_2;Huge Citadel;;;;;;;;;;;;;x;
ca_vampire_citadel_2_desc;One of the biggest citadel ever built, truly a monument to the might of the vampires.;;;;;;;;;;;;;x;
ca_vampire_catacomb_1;Catacombs;;;;;;;;;;;;;x;
ca_vampire_catacomb_2;Catacombs;;;;;;;;;;;;;x;
ca_vampire_catacomb_3;Catacombs;;;;;;;;;;;;;x;
ca_vampire_catacomb_4;Catacombs;;;;;;;;;;;;;x;
tb_vampire_catacomb_1;Catacombs;;;;;;;;;;;;;;
tb_vampire_catacomb_2;Catacombs;;;;;;;;;;;;;;
tb_vampire_catacomb_3;Catacombs;;;;;;;;;;;;;;
tb_vampire_catacomb_4;Catacombs;;;;;;;;;;;;;;
ca_vampire_catacomb_desc;Catacombs are used as a burial site, but vampires use these tombs to draw the powers of the undead.;;;;;;;;;;;;;x;
ca_vampire_spy_network;Spy Network;;;;;;;;;;;;;;
ca_vampire_spy_network_desc;Intrigue is a key survival trait for vampires, and building an extensive network of spys and informants aids in that.;;;;;;;;;;;;;;
ca_vampire_captains;Vampire Captains;;;;;;;;;;;;;;
ca_vampire_captains_desc;Many of the soldiers in this area are vampires.  Selecting them for higher positions and special missions could make better use of their talents.;;;;;;;;;;;;;;
ca_werewolf_pits;Fight Pits;;;;;;;;;;;;;x;
ca_werewolf_pits_desc;The fighting pits are huge circular arenas that provide the citizens and visitors with entertainment.;;;;;;;;;;;;;x;
ca_werewolf_lodge_1;Hunting Lodge;;;;;;;;;;;;;x;
ca_werewolf_lodge_2;Hunting Lodge;;;;;;;;;;;;;x;
ca_werewolf_lodge_desc;The hunting lodge is a schloss that served to kill the lust of the ruler and his entourage by hunting in the area.;;;;;;;;;;;;;x;
ca_werewolf_soldiers_1;Werewolf Soldiers;;;;;;;;;;;;;;
ca_werewolf_soldiers_2;Werewolf Soldiers;;;;;;;;;;;;;;
ca_werewolf_soldiers_3;Werewolf Soldiers;;;;;;;;;;;;;;
ca_werewolf_soldiers_4;Werewolf Soldiers;;;;;;;;;;;;;;
tb_werewolf_soldiers_1;Werewolf Soldiers;;;;;;;;;;;;;;
tb_werewolf_soldiers_2;Werewolf Soldiers;;;;;;;;;;;;;;
tb_werewolf_soldiers_3;Werewolf Soldiers;;;;;;;;;;;;;;
tb_werewolf_soldiers_4;Werewolf Soldiers;;;;;;;;;;;;;;
ca_werewolf_soldiers_desc;This area has a large population of werewolves. Drafting them into the army would prove useful.;;;;;;;;;;;;;;
ca_giant_arena_1;Giant Arena;;;;;;;;;;;;;x;
ca_giant_arena_2;Giant Arena;;;;;;;;;;;;;x;
ca_giant_arena_3;Giant Arena;;;;;;;;;;;;;x;
ca_giant_arena_4;Giant Arena;;;;;;;;;;;;;x;
tb_giant_arena_1;Giant Arena;;;;;;;;;;;;;x;
tb_giant_arena_2;Giant Arena;;;;;;;;;;;;;x;
tb_giant_arena_3;Giant Arena;;;;;;;;;;;;;x;
tb_giant_arena_4;Giant Arena;;;;;;;;;;;;;x;
ca_giant_arena_desc;Arena is the place where giants honed their skills, as to be ready for the next raid on the small people.;;;;;;;;;;;;;x;
ca_giant_shield;Shield Wall;;;;;;;;;;;;;x;
ca_giant_shield_desc;A entire hall dedicated glorification of formidable foes slayed by giant blades.;;;;;;;;;;;;;x;
ca_giant_hall;Feasting Hall;;;;;;;;;;;;;x;
ca_giant_hall_desc;It served as a house for the King and his kin, a meeting hall for the King and his advisers, and a gathering hall.;;;;;;;;;;;;;x;
ca_giant_market;Giant Market;;;;;;;;;;;;;;
ca_giant_market_desc;Needing an unusually large area, this market is used to sell produce often larger than many humans.;;;;;;;;;;;;;;
ca_god_pantheon;Pantheon;;;;;;;;;;;;;x;
ca_god_pantheon_desc;The temple in which the gods live and where the common folk worship them.;;;;;;;;;;;;;x;
ca_dragon_vault_1;Dragon Vault;;;;;;;;;;;;;x;
ca_dragon_vault_1_desc;A dragon's treasure cave, fortified into a proper vault;;;;;;;;;;;;;x;
ca_dragon_vault_2;Huge Treasure Vault;;;;;;;;;;;;;x;
ca_dragon_vault_2_desc;A massive, furnished, and very well defended cave filled to the brim with dragon gold.;;;;;;;;;;;;;x;
ca_dragon_tower_1;Small Dragon Tower;;;;;;;;;;;;;x;
ca_dragon_tower_1_desc;A small tower form which the dragons could see their surroundings.;;;;;;;;;;;;;x;
ca_dragon_tower_2;Dragon Tower;;;;;;;;;;;;;x;
ca_dragon_tower_2_desc;From the top of the tower the dragon could see all of its realm and in case of need protect it.;;;;;;;;;;;;;x;
ca_dragon_tower_3;Huge Dragon Tower;;;;;;;;;;;;;x;
ca_dragon_tower_3_desc;A huge tower that allowed the dragon to see beyond their realm and all possible invasions that could be coming.;;;;;;;;;;;;;x;
ca_dragon_militia_1;Dragon Militia;;;;;;;;;;;;;;
ca_dragon_militia_2;Dragon Militia;;;;;;;;;;;;;;
ca_dragon_militia_3;Dragon Militia;;;;;;;;;;;;;;
ca_dragon_militia_4;Dragon Militia;;;;;;;;;;;;;;
tb_dragon_militia_1;Dragon Militia;;;;;;;;;;;;;;
tb_dragon_militia_2;Dragon Militia;;;;;;;;;;;;;;
tb_dragon_militia_3;Dragon Militia;;;;;;;;;;;;;;
tb_dragon_militia_4;Dragon Militia;;;;;;;;;;;;;;
ca_dragon_militia_desc;This area has a large population of dragons.  Adding a few to the army counts for more than simple humans.;;;;;;;;;;;;;;
ca_mummy_necropolis;Necropolis;;;;;;;;;;;;;;
ca_mummy_necropolis_desc;A designated cemetery for Pharoahs with pyramids and mastabas, storing all of the Pharoah's needs for the afterlife;;;;;;;;;;;;;;
ca_mummy_pyramid;Pyramid;;;;;;;;;;;;;;
ca_mummy_pyramid_desc;A stone pyramid serving as a burial monument for the tomb of an ancient ruler, storing their needs for the afterlife;;;;;;;;;;;;;;
ca_djinni_caves;Djinni Caves;;;;;;;;;;;;;;
ca_djinni_caves_desc;As Djinni mostly live in caves, graveyards, and other secluded areas, having their settlement near your capital will give access to their manpower and resources;;;;;;;;;;;;;;
ca_djinni_town;Djinni Quarter;;;;;;;;;;;;;;
ca_djinni_town_desc;A section of the town occupied primary by its Djinni population.  Due to their normal living conditions, they are prepared for and resilient to many diseases.;;;;;;;;;;;;;;
ca_monster_hunter_lodge;Monster Hunter Lodge;;;;;;;;;;;;;;
ca_monster_hunter_lodge_desc;A hunter's lodge focused on more dangerous game: monsters;;;;;;;;;;;;;;
ca_mage_college;College of Mages;;;;;;;;;;;;;x;
ca_mage_college_desc;The place where mages learn how to practice their craft.;;;;;;;;;;;;;x;
ca_mage_library;Library;;;;;;;;;;;;;x;
ca_mage_library_desc;The biggest libraries where own by mages and their secrets, inside of them lies so much knowledge that if a regular human where to try to study it all, it would require centuries.;;;;;;;;;;;;;x;
ca_mage_tower_enchantment;Tower of Enchantment;;;;;;;;;;;;;;
ca_mage_tower_enchantment_desc;A huge mage's tower dedicated to weaving enchantments across the land.;;;;;;;;;;;;;;
ca_mage_tower_conjuration;Tower of Conjuration;;;;;;;;;;;;;;
ca_mage_tower_conjuration_desc;A huge mage's tower dedicated to summoning entire armies from other realms.;;;;;;;;;;;;;;
ca_mage_tower_alchemy;Tower of Alchemy;;;;;;;;;;;;;;
ca_mage_tower_alchemy_desc;A huge tower dedicated to turning lead into gold and the quest for immortality;;;;;;;;;;;;;;
ca_mage_tower_herbalism;Tower of Herbalism;;;;;;;;;;;;;;
ca_mage_tower_herbalism_desc;A huge mage's tower dedicated to collecting herbs and cataloging their effects.;;;;;;;;;;;;;;
ca_mage_tower_necromancy;Tower of Necromancy;;;;;;;;;;;;;;
ca_mage_tower_necromancy_desc;A huge mage's tower dedicated to the resurrection of the dead as immortal servants.;;;;;;;;;;;;;;
ct_mummy_necropolis;Necropolis;;;;;;;;;;;;;;
ct_mummy_necropolis_desc;A designated cemetery for Pharoahs with pyramids and mastabas, storing all of the Pharoah's needs for the afterlife;;;;;;;;;;;;;;
ct_mummy_temple_district;Temple District;;;;;;;;;;;;;;
ct_mummy_temple_district_desc;A section of the city holding minor temples to ancient gods;;;;;;;;;;;;;;
ct_djinni_caves;Djinni Caves;;;;;;;;;;;;;;
ct_djinni_caves_desc;As Djinni mostly live in caves, graveyards, and other secluded areas, having their settlement near your capital will give access to their manpower and resources;;;;;;;;;;;;;;
ct_djinni_town;Djinni Quarter;;;;;;;;;;;;;;
ct_djinni_town_desc;A section of the town occupied primarily by its Djinni population.  Due to their normal living conditions, they are prepared for and resilient to many diseases.;;;;;;;;;;;;;;
ct_vampire_mansion;Manor;;;;;;;;;;;;;;
ct_vampire_mansion_desc;The manor is the territorial holding designed for a lord to live in.  This is the natural home for a vampire in the city.;;;;;;;;;;;;;;
ct_vampire_mansion_2;Mansion;;;;;;;;;;;;;;
ct_vampire_mansion_2_desc;The mansion is a large, aristocratic dwelling, often belonging to the richest and most powerful people in the city, and a natural home for a vampire.;;;;;;;;;;;;;;
ct_vampire_crypts;Crypts;;;;;;;;;;;;;;
ct_vampire_crypts_desc;Crypts are often used as a family burial site, though in the hands of a vampire, that is often a temporary arrangement.;;;;;;;;;;;;;;
ct_vampire_noble_captains;Vampiric Noble Captains;;;;;;;;;;;;;;
ct_vampire_noble_captains_desc;Many of the nobles of this city are vampires.  Granting them positions of authority in the guard could yield strong recruits.;;;;;;;;;;;;;;
ct_vampire_blood_warehouse;Blood Warehouse;;;;;;;;;;;;;;
ct_vampire_blood_warehouse_desc;A storehouse for holding and preserving human blood for the city's vampire population;;;;;;;;;;;;;;
ct_werewolf_court;Lycan Court;;;;;;;;;;;;;;
ct_werewolf_court_desc;Both a legal forum and a fighting arena, the Lycan courts are a vicious and sometimes permanent way of solving disputes.;;;;;;;;;;;;;;
ct_werewolf_lodge_1;Hunting Lodge;;;;;;;;;;;;;;
ct_werewolf_lodge_2;Hunting Lodge;;;;;;;;;;;;;;
ct_werewolf_lodge_desc;The hunting lodge is a schloss that served to kill the lust of the ruler and his entourage by hunting in the area.;;;;;;;;;;;;;;
ct_werewolf_guards;Werewolf Guards;;;;;;;;;;;;;;
ct_werewolf_guards_desc;This city has a large population of werewolves. Recruiting them into the guard could help defend the city and deter crime.;;;;;;;;;;;;;;
ct_giant_market;Giant Market;;;;;;;;;;;;;;
ct_giant_market_desc;Needing an unusually large area, this market is used to sell produce often larger than many humans.;;;;;;;;;;;;;;
ct_giant_shield;Shield Wall;;;;;;;;;;;;;;
ct_giant_shield_desc;A entire hall dedicated glorification of formidable foes slayed by giant blades.;;;;;;;;;;;;;;
ct_giant_mansion;Giant Mansion;;;;;;;;;;;;;;
ct_giant_mansion_desc;Not simply a mansion that is larger than most mansions, but one housing a lord who is larger than most lords.;;;;;;;;;;;;;;
ct_gods_pantheon;Cult Temple;;;;;;;;;;;;;;
ct_gods_pantheon_desc;A large, local temple dedicated to a god ruling personally over the city.;;;;;;;;;;;;;;
ct_dragon_tribute_1;Dragon Tribute;;;;;;;;;;;;;;
ct_dragon_tribute_1_desc;A dedicated and organized monetary tribute paid to the dragon ruling over this city.;;;;;;;;;;;;;;
ct_dragon_tribute_2;Large Dragon Tribute;;;;;;;;;;;;;;
ct_dragon_tribute_2_desc;A dedicated and organized monetary tribute paid to the dragon ruling over this city.;;;;;;;;;;;;;;
ct_dragon_tower_1;Small Dragon Tower;;;;;;;;;;;;;;
ct_dragon_tower_1_desc;A small tower form which the dragons could see their surroundings.;;;;;;;;;;;;;;
ct_dragon_tower_2;Dragon Tower;;;;;;;;;;;;;;
ct_dragon_tower_2_desc;From the top of the tower the dragon could see all of its realm and in case of need protect it.;;;;;;;;;;;;;;
ct_dragon_tower_3;Huge Dragon Tower;;;;;;;;;;;;;;
ct_dragon_tower_3_desc;A huge tower that allowed the dragon to see beyond their realm and all possible invasions that could be coming.;;;;;;;;;;;;;;
ct_dragon_guards;Dragon Guards;;;;;;;;;;;;;;
ct_dragon_guards_desc;A large number of dragons live in and around this city. Recruiting some into the local guard would be an excellent deterrent of thieves and invaders.;;;;;;;;;;;;;;
ct_mage_college;Mage College;;;;;;;;;;;;;;
ct_mage_college_desc;Allowing only the greatest students, this college teaches craft far beyond that of a normal university.;;;;;;;;;;;;;;
ct_mage_library;Library;;;;;;;;;;;;;;
ct_mage_library_desc;The biggest libraries where own by mages and their secrets, inside of them lies so much knowledge that if a regular human where to try to study it all, it would require centuries.;;;;;;;;;;;;;;
ct_mage_tower_enchantment;Tower of Enchantment;;;;;;;;;;;;;;
ct_mage_tower_enchantment_desc;A huge mage's tower dedicated to weaving enchantments across the land.;;;;;;;;;;;;;;
ct_mage_tower_conjuration;Tower of Conjuration;;;;;;;;;;;;;;
ct_mage_tower_conjuration_desc;A huge mage's tower dedicated to summoning entire armies from other realms.;;;;;;;;;;;;;;
ct_mage_tower_alchemy;Tower of Alchemy;;;;;;;;;;;;;;
ct_mage_tower_alchemy_desc;A huge tower dedicated to turning lead into gold and the quest for immortality;;;;;;;;;;;;;;
ct_mage_tower_herbalism;Tower of Herbalism;;;;;;;;;;;;;;
ct_mage_tower_herbalism_desc;A huge mage's tower dedicated to collecting herbs and cataloging their effects.;;;;;;;;;;;;;;
ct_mage_tower_necromancy;Tower of Necromancy;;;;;;;;;;;;;;
fp_dragon_tower_1;Small Dragon Tower;;;;;;;;;;;;;;
fp_dragon_tower_1_desc;A small tower form which the dragons could see their surroundings.;;;;;;;;;;;;;;
fp_dragon_tower_2;Dragon Tower;;;;;;;;;;;;;;
fp_dragon_tower_2_desc;From the top of the tower the dragon could see all of its realm and in case of need protect it.;;;;;;;;;;;;;;
fp_dragon_tower_3;Huge Dragon Tower;;;;;;;;;;;;;;
fp_dragon_tower_3_desc;A huge tower that allowed the dragon to see beyond their realm and all possible invasions that could be coming.;;;;;;;;;;;;;;
fp_werewolf_lodge_1;Hunting Lodge;;;;;;;;;;;;;;
fp_werewolf_lodge_2;Hunting Lodge;;;;;;;;;;;;;;
fp_werewolf_lodge_3;Hunting Lodge;;;;;;;;;;;;;;
fp_werewolf_lodge_desc;The hunting lodge is a schloss that served to kill the lust of the ruler and his entourage by hunting in the area.;;;;;;;;;;;;;;
fp_vampire_mansion_1;Manor;;;;;;;;;;;;;;
fp_vampire_mansion_1_desc;The manor is the territorial holding designed for a lord to live in.  This is the natural home for a vampire in the city.;;;;;;;;;;;;;;
fp_vampire_mansion_2;Mansion;;;;;;;;;;;;;;
fp_vampire_mansion_2_desc;The mansion is a large, aristocratic dwelling, often belonging to the richest and most powerful people in the city, and a natural home for a vampire.;;;;;;;;;;;;;;
fp_vampire_mansion_3;Estate;;;;;;;;;;;;;;
fp_vampire_mansion_3_desc;This building has extended beyond a mere mansion and covers a significant amount of the surrounding land, allowing more privacy that in the city.;;;;;;;;;;;;;;
fp_giant_shield_1;Shield Wall;;;;;;;;;;;;;;
fp_giant_shield_2;Shield Wall;;;;;;;;;;;;;;
fp_giant_shield_desc;A entire hall dedicated glorification of formidable foes slayed by giant blades.;;;;;;;;;;;;;;
fp_giant_mansion;Giant Mansion;;;;;;;;;;;;;;
fp_giant_mansion_desc;Not simply a mansion that is larger than most mansions, but one housing a lord who is larger than most lords.;;;;;;;;;;;;;;
fp_mummy_necropolis_1;Necropolis;;;;;;;;;;;;;;
fp_mummy_necropolis_2;Necropolis;;;;;;;;;;;;;;
fp_mummy_necropolis_3;Necropolis;;;;;;;;;;;;;;
fp_mummy_necropolis_desc;A designated cemetery for Pharoahs with pyramids and mastabas, storing all of the Pharoah's needs for the afterlife;;;;;;;;;;;;;;
fp_djinni_caves_1;Djinni Caves;;;;;;;;;;;;;;
fp_djinni_caves_2;Djinni Caves;;;;;;;;;;;;;;
fp_djinni_caves_desc;As Djinni mostly live in caves, graveyards, and other secluded areas, having their settlement near your capital will give access to their manpower and resources;;;;;;;;;;;;;;
fp_djinni_caves_3;Djinni Quarter;;;;;;;;;;;;;;
fp_djinni_caves_3_desc;A section of the town occupied primarily by its Djinni population.  Due to their normal living conditions, they are prepared for and resilient to many diseases.;;;;;;;;;;;;;;
fp_monster_hunter_lodge_1;Monster Hunter Lodge;;;;;;;;;;;;;;
fp_monster_hunter_lodge_2;Monster Hunter Lodge;;;;;;;;;;;;;;
fp_monster_hunter_lodge_3;Monster Hunter Lodge;;;;;;;;;;;;;;
fp_monster_hunter_lodge_desc;A hunter's lodge focused on more dangerous game: monsters;;;;;;;;;;;;;;
fp_ritual_crypt_1;Ritual Crypt;;;;;;;;;;;;;;
fp_ritual_crypt_2;Ritual Crypt;;;;;;;;;;;;;;
fp_ritual_crypt_3;Ritual Crypt;;;;;;;;;;;;;;
fp_ritual_crypt_desc;A special vault of human remains created by a necromancer for ease of raising the dead.;;;;;;;;;;;;;;
tb_mummy_necropolis;Necropolis;;;;;;;;;;;;;;
tb_mummy_necropolis_desc;A designated cemetery for Pharaohs with pyramids and mastabas, storing all of the Pharaoh's needs for the afterlife;;;;;;;;;;;;;;
tb_mummy_mastaba;Mastaba;;;;;;;;;;;;;;
tb_mummy_mastaba_desc;A primitive precursor to the pyramid, used as a tomb for early Pharaohs and as a store for items they will need in the afterlife.;;;;;;;;;;;;;;
tb_djinn_caves;Djinni Caves;;;;;;;;;;;;;;
tb_djinn_caves_desc;As Djinni mostly live in caves, graveyards, and other secluded areas, having their settlement near your capital will give access to their manpower and resources;;;;;;;;;;;;;;
tb_djinni_town;Djinni Town;;;;;;;;;;;;;;
tb_djinni_town_desc;A town populated primarily by Djinn.  Due to their normal living conditions, they are prepared for and resilient to many diseases.;;;;;;;;;;;;;;
tb_monster_hunter_lodge;Monster Hunter Lodge;;;;;;;;;;;;;;
tb_monster_hunter_lodge_desc;A hunter's lodge focused on more dangerous game: monsters;;;;;;;;;;;;;;
tb_vampire_citadel_1;Citadel;;;;;;;;;;;;;x;
tb_vampire_citadel_1_desc;The citadel is the highest and strongest part of the castle system, a worthy place for the vampire aristocracy to live in.;;;;;;;;;;;;;x;
tb_vampire_citadel_2;Huge Citadel;;;;;;;;;;;;;x;
tb_vampire_citadel_2_desc;One of the biggest citadel ever built, truly a monument to the might of the vampires.;;;;;;;;;;;;;x;
tb_vampire_catacomb;Catacombs;;;;;;;;;;;;;x;
tb_vampire_catacomb_desc;Catacombs are used as a burial site, but vampires use these tombs to draw the powers of the undead.;;;;;;;;;;;;;x;
tb_vampire_raiders;Vampire Raiders;;;;;;;;;;;;;;
tb_vampire_raiders_desc;This area has a large population of vampires. In a raid, they're often more effective than normal humans;;;;;;;;;;;;;;
tb_vampire_scouts;Vampire Scouts;;;;;;;;;;;;;;
tb_vampire_scouts_desc;A force of vampires acting as scouts to watch for enemy movements and espionage;;;;;;;;;;;;;;
tb_werewolf_pits;Fight Pits;;;;;;;;;;;;;x;
tb_werewolf_pits_desc;The fighting pits are huge circular arenas that provide the citizens and visitors with entertainment.;;;;;;;;;;;;;x;
tb_werewolf_lodge_1;Hunting Lodge;;;;;;;;;;;;;x;
tb_werewolf_lodge_2;Hunting Lodge;;;;;;;;;;;;;x;
tb_werewolf_lodge_desc;The hunting lodge is a schloss that served to kill the lust of the ruler and his entourage by hunting in the area.;;;;;;;;;;;;;x;
tb_werewolf_raiders;Werewolf Raiders;;;;;;;;;;;;;;
tb_werewolf_raiders_desc;This area has a large population of werewolves. In a raid, they're often more effective than normal humans;;;;;;;;;;;;;;
tb_giant_arena;Arena;;;;;;;;;;;;;x;
tb_giant_arena_desc;Arena is the place where giants honed their skills, as to be ready for the next raid on the small people.;;;;;;;;;;;;;x;
tb_giant_shield;Shield Wall;;;;;;;;;;;;;x;
tb_giant_shield_desc;A entire hall dedicated glorification of formidable foes slayed by giant blades.;;;;;;;;;;;;;x;
tb_giant_hall;Feasting Hall;;;;;;;;;;;;;x;
tb_giant_hall_desc;It served as a house for the King and his kin, a meeting hall for the King and his advisers, and a gathering hall.;;;;;;;;;;;;;x;
tb_giant_market;Giant Market;;;;;;;;;;;;;;
tb_giant_market_desc;Needing an unusually large area, this market is used to sell produce often larger than many humans.;;;;;;;;;;;;;;
tb_god_pantheon;Godshenge;;;;;;;;;;;;;x;
tb_god_pantheon_desc;A circle of standing stones venerating the local gods and spirits;;;;;;;;;;;;;x;
tb_dragon_vault_1;Treasure Hole;;;;;;;;;;;;;x;
tb_dragon_vault_1_desc;A small rock outcropping where a dragon can store a small amount of treasure;;;;;;;;;;;;;x;
tb_dragon_vault_2;Treasure Cave;;;;;;;;;;;;;x;
tb_dragon_vault_2_desc;The treasure cave is the place where dragons amass all their wealth, it is usually the best protected part of their realm.;;;;;;;;;;;;;x;
tb_dragon_tower_1;Dragon Perch;;;;;;;;;;;;;x;
tb_dragon_tower_1_desc;A small perch form which a dragon could see their surroundings.;;;;;;;;;;;;;x;
tb_dragon_tower_2;Dragon Roost;;;;;;;;;;;;;x;
tb_dragon_tower_2_desc;A fortified perch from which a dragon can see the surrounding lands;;;;;;;;;;;;;x;
tb_dragon_tower_3;Dragon Tower;;;;;;;;;;;;;x;
tb_dragon_tower_3_desc;A properly built tower, where dragons can watch the surrounding lands in comfort.;;;;;;;;;;;;;x;
tb_resident_dragons;Resident Dragons;;;;;;;;;;;;;;
tb_resident_dragons_desc;This area has a large population of dragons.  Adding a few to the army counts for more than simple humans.;;;;;;;;;;;;;;
tb_mage_college;College of Mages;;;;;;;;;;;;;x;
tb_mage_college_desc;The place where mages learn how to practice their craft.;;;;;;;;;;;;;x;
tb_mage_library;Library;;;;;;;;;;;;;x;
tb_mage_library_desc;The biggest libraries were owned by mages to store their many secrets. Inside of them lies so much knowledge that if a regular human were to try to study it all, it would require centuries.;;;;;;;;;;;;;x;
tb_ritual_crypts_1;Ritual Crypt;;;;;;;;;;;;;;
tb_ritual_crypts_2;Ritual Crypt;;;;;;;;;;;;;;
tb_ritual_crypts_3;Ritual Crypt;;;;;;;;;;;;;;
tb_ritual_crypts_4;Ritual Crypt;;;;;;;;;;;;;;
tp_eternal_flame;Eternal Flame;;;;;;;;;;;;;;
tp_eternal_flame_desc;One of the ever-burning fires central to the draconic religion, claimed to have been made by the gods to warm the world-egg.;;;;;;;;;;;;;;
tp_flameguard;Flameguard;;;;;;;;;;;;;;
tp_flameguard_desc;A religious guard tower of troops dedicated to protecting the Eternal Flame.;;;;;;;;;;;;;;
tp_flameshrine;Flame Shrine;;;;;;;;;;;;;;
tp_flameshrine_desc;A glorious fortified shrine housing the Eternal Flame, offering services to pilgrims while protecting the flame from enemies who may wish to see its light extinguished.;;;;;;;;;;;;;;
tp_flamesworn_barracks_1;Flamesworn Barracks;;;;;;;;;;;;;;
tp_flamesworn_barracks_1_desc;The Flamesworn's faith militant, devoted to the will of the draconic gods and the protection of the Eternal Flames.;;;;;;;;;;;;;;
tp_flamesworn_barracks_2;Flamesworn Barracks;;;;;;;;;;;;;;
tp_flamesworn_barracks_3;Flamesworn Barracks;;;;;;;;;;;;;;
tp_flamesworn_barracks_4;Flamesworn Barracks;;;;;;;;;;;;;;
tp_flamesworn_barracks_5;Flamesworn Barracks;;;;;;;;;;;;;;
tp_flamesworn_barracks_6;Flamesworn Barracks;;;;;;;;;;;;;;
no_hordeguard_1;Hoardguard;;;;;;;;;;;;;;
